S,E,累计确诊,治愈人数,死亡人数
7026846710.814981,46858272.06495407,3135041.934269006,497873113.3627581,10491040.823030517
7026846161.301546,46788751.52795128,3130390.6788396095,497946399.56031823,10492475.93133783
7026845612.603431,46719334.13395489,3125746.324168764,498019577.0279693,10493908.91046938
7026845064.719425,46650019.7299386,3121108.8600182817,498092645.9270267,10495339.763584081
7026844517.648322,46580808.16310313,3116478.276165165,498165606.4185664,10496768.493836164
7026843971.388915,46511699.28087592,3111854.5624015825,498238458.6634255,10498195.10437518
7026843425.94,46442692.93091075,3107237.7085348484,498311202.8222023,10499619.598346006
7026842881.300373,46373788.961087435,3102627.704387398,498383839.0552571,10501041.978888854
7026842337.468834,46304987.21951148,3098024.5397967673,498456367.52271193,10502462.249139275
7026841794.444184,46236287.55451374,3093428.2046155697,498528788.38445157,10503880.41222817
7026841252.225226,46167689.81465009,3088838.6887114723,498601101.80012345,10505296.471281797
7026840710.810765,46099193.848701105,3084255.9819671763,498673307.9291381,10506710.429421771
7026840170.199607,46030799.5056717,3079680.0742803924,498745406.9306697,10508122.289765079
7026839630.390559,45962506.63479082,3075110.9555638195,498817398.9636561,10509532.055424081
7026839091.382432,45894315.08551109,3070548.6157451225,498889284.18679947,10510939.729506522
7026838553.174037,45826224.7075085,3065993.04476691,498961062.75856644,10512345.315115537
7026838015.764187,45758235.35068205,3061444.232586711,499032734.8371886,10513748.815349653
7026837479.151698,45690346.86515346,3056902.1691769557,499104300.5806628,10515150.233302804
7026836943.335386,45622559.101266794,3052366.84452495,499175760.14675134,10516549.572064329
7026836408.314071,45554871.90958816,3047838.248632855,499247113.6929826,10517946.834718987
7026835874.086572,45487285.14090536,3043316.3715176657,499318361.3766512,10519342.024346963
7026835340.651711,45419798.646227576,3038801.203211188,499389503.3548184,10520735.144023865
7026834808.008314,45352412.276785046,3034292.733760016,499460539.7843124,10522126.196820745
7026834276.155205,45285125.88402872,3029790.953225512,499531470.8217288,10523515.185804095
7026833745.091211,45217939.31962993,3025295.8516837833,499602296.6234308,10524902.114035858
7026833214.815163,45150852.435480095,3020807.41922566,499673017.34554964,10526286.984573433
7026832685.32589,45083865.08369035,3016325.6459566746,499743633.1439849,10527669.800469685
7026832156.622225,45016977.11659127,3011850.5219970387,499814144.1744049,10529050.564772949
7026831628.703003,44950188.386732474,3007382.0374816223,499884550.592247,10530429.280527037
7026831101.5670595,44883498.74688239,3002920.182559931,499954852.5527179,10531805.950771244
7026830575.213233,44816908.05002785,2998464.947396086,500025050.21079415,10533180.57854036
7026830049.640362,44750416.149373814,2994016.3221688,500095143.72122216,10534553.166864669
7026829524.847288,44684022.898343034,2989574.2970713577,500165133.23851895,10535923.718769958
7026829000.832854,44617728.15057572,2985138.862311593,500235018.9169722,10537292.237277528
7026828477.595905,44551531.759929225,2980710.0081118676,500304800.9106408,10538658.725404197
7026827955.135287,44485433.58047773,2976287.72470905,500374479.3733548,10540023.186162306
7026827433.449849,44419433.466511905,2971872.002354493,500444054.45871633,10541385.622559724
7026826912.53844,44353531.27253862,2967462.831314014,500513526.3200995,10542746.037599865
7026826392.399911,44287726.85328058,2963060.2018678705,500582895.11065084,10544104.43428168
7026825873.033115,44222020.063676044,2958664.104310742,500652160.9832897,10545460.815599674
7026825354.436909,44156410.75887848,2954274.528951707,500721324.0907086,10546815.184543908
7026824836.610147,44090898.794256255,2949891.46611422,500790384.58537346,10548167.544100007
7026824319.55169,44025484.025392324,2945514.9061360946,500859342.61952394,10549517.897249168
7026823803.260396,43960166.30808389,2941144.8393694777,500928198.34517395,10550866.246968163
7026823287.735127,43894945.49834211,2936781.2561808303,500996951.91411185,10552212.596229348
7026822772.974748,43829821.45239177,2932424.1469509066,501065603.47790074,10553556.948000671
7026822258.978122,43764794.026670955,2928073.5020747315,501134153.1878789,10554899.305245675
7026821745.744116,43699863.07783075,2923729.3119615805,501202601.1951601,10556239.670923505
7026821233.271599,43635028.46273491,2919391.567034958,501270947.6506338,10557578.047988918
7026820721.559442,43570290.038459554,2915060.2577325767,501339192.7049658,10558914.439392285
7026820210.606515,43505647.66229286,2910735.3745063357,501407336.5085981,10560248.848079601
7026819700.411693,43441101.19173472,2906416.9078223007,501475379.2117497,10561581.276992492
7026819190.97385,43376650.484496444,2902104.8481606813,501543320.9644167,10562911.729068216
7026818682.291863,43312295.39850046,2897799.1860158117,501611161.9163726,10564240.207239676
7026818174.364612,43248035.791879974,2893499.911896128,501678902.21716875,10565566.714435423
7026817667.190975,43183871.52297868,2889207.0163241504,501746542.01613456,10566891.253579663
7026817160.769835,43119802.45035042,2884920.4898364577,501814081.46237797,10568213.827592263
7026816655.100076,43055828.43275891,2880640.32298367,501881520.70478565,10569534.439388758
7026816150.180581,42991949.3291774,2876366.506330427,501948859.8920234,10570853.091880357
7026815646.010239,42928164.99878837,2872099.0304553662,502016099.1725364,10572169.787973953
7026815142.587936,42864475.30098322,2867837.885951104,502083238.69454956,10573484.530572124
7026814639.912565,42800880.09536197,2863583.0634242133,502150278.6060681,10574797.322573138
7026814137.983016,42737379.24173293,2859334.553495203,502217219.05487734,10576108.16687097
7026813636.7981825,42673972.600112416,2855092.3467984986,502284060.1885436,10577417.066355297
7026813136.356959,42610660.030724406,2850856.43398242,502350802.15441424,10578724.02391151
7026812636.658244,42547441.39400028,2846626.8057091613,502417445.0996178,10580029.042420719
7026812137.700934,42484316.55057847,2842403.452654771,502483989.17106473,10581332.124759758
7026811639.483931,42421285.36130417,2838186.365509131,502550434.5154475,10582633.273801195
7026811142.006133,42358347.687229045,2833975.5349759352,502616781.27924085,10583932.492413336
7026810645.266446,42295503.38961088,2829770.9517726707,502683029.60870224,10585229.783460231
7026810149.263774,42232752.32991332,2825572.606630596,502749179.64987224,10586525.14980168
7026809653.997024,42170094.369805545,2821380.4902947205,502815231.5485746,10587818.594293242
7026809159.465103,42107529.37116197,2817194.5935237855,502881185.45041686,10589110.119786236
7026808665.666922,42045057.196061924,2813014.907090242,502947041.50079036,10590399.729127754
7026808172.601391,41982677.70678938,2808841.421780232,503012799.8448709,10591687.425160661
7026807680.267424,41920390.76583261,2804674.128393567,503078460.62761885,10592973.21072361
7026807188.663934,41858196.235883914,2800513.0177437086,503144023.9937794,10594257.088651037
7026806697.789839,41796093.9798393,2796358.0806577476,503209490.0878832,10595539.061773174
7026806207.644055,41734083.860798195,2792209.3079763837,503274859.0542462,10596819.132916052
7026805718.225503,41672165.742063135,2788066.690553906,503340131.0369705,10598097.304901514
7026805229.533103,41610339.487139456,2783930.2192581724,503405306.1799443,10599373.580547215
7026804741.565778,41548604.959735006,2779799.8849705895,503470384.6268422,10600647.962666627
7026804254.322452,41486962.02375984,2775675.6785860923,503535366.52112585,10601920.454069048
7026803767.80205,41425410.54332592,2771557.5910131247,503600252.006044,10603191.057559611
7026803282.0035,41363950.38274683,2767445.613173619,503665041.22463274,10604459.775939286
7026802796.925731,41302581.406537436,2763339.7360029756,503729734.3197161,10605726.612004887
7026802312.567674,41241303.47941363,2759239.950450044,503794331.4339061,10606991.568549078
7026801828.92826,41180116.46629201,2755146.2474771026,503858832.70960325,10608254.64836038
7026801346.006423,41119020.2322896,2751058.618059837,503923238.2889968,10609515.854223179
7026800863.801099,41058014.64272352,2746977.0531873223,503987548.314065,10610775.188917724
7026800382.311224,40997099.56311073,2742901.5438620034,504051762.9265754,10612032.655220147
7026799901.535737,40936274.8591677,2738832.0810996727,504115882.26808536,10613288.255902458
7026799421.4735775,40875540.39681014,2734768.655929453,504179906.47994214,10614541.993732551
7026798942.123688,40814896.042152666,2730711.2593937763,504243835.70328325,10615793.871474218
7026798463.485011,40754341.66150856,2726659.8825483634,504307670.0790369,10617043.891887149
7026797985.556491,40693877.12138943,2722614.5164622064,504371409.7479221,10618292.057726938
7026797508.337074,40633502.28850493,2718575.152217547,504435054.85044926,10619538.371745095
7026797031.825709,40573217.02976248,2714541.7809098577,504498605.5269202,10620782.836689042
7026796556.021345,40513021.21226694,2710514.393647822,504562061.91742855,10622025.455302129
7026796080.922934,40452914.703320354,2706492.981553315,504625424.16186017,10623266.230323635
7026795606.529426,40392897.37042165,2702477.535761384,504688692.3998933,10624505.164488776
7026795132.839776,40332969.08126631,2698468.047420227,504751866.770999,10625742.260528706
7026794659.852941,40273129.70374612,2694464.5076911766,504814947.4144415,10626977.52117053
7026794187.567877,40213379.10594887,2690466.9077486782,504877934.4692783,10628210.949137308
7026793715.983543,40153717.156158075,2686475.238780271,504940828.07436055,10629442.547148056
7026793245.0989,40094143.722852625,2682489.491986568,505003628.3683335,10630672.317917762
7026792774.912909,40034658.67470658,2678509.6585812382,505066335.48963666,10631900.26415738
7026792305.424533,39975261.880588815,2674535.729790986,505128949.5765041,10633126.388573846
7026791836.632737,39915953.20956276,2670567.6968555315,505191470.7669649,10634350.693870075
7026791368.536489,39856732.53088613,2666605.5510275927,505253899.1988433,10635573.182744978
7026790901.134754,39797599.714010574,2662649.2835728647,505316235.00975907,10636793.85789346
7026790434.426504,39738554.62858145,2658698.8857700014,505378478.33712775,10638012.722006423
7026789968.410709,39679597.14443751,2654754.3489105958,505440629.3181611,10639229.777770784
7026789503.086343,39620727.13161062,2650815.664299161,505502688.0898672,10640445.027869467
7026789038.452378,39561944.46032546,2646882.8232531114,505564654.78905094,10641658.47498142
7026788574.5077915,39503249.000999264,2642955.8171027424,505626529.5523142,10642870.121781616
7026788111.251559,39444640.62424151,2639034.6371912123,505688312.5160563,10644079.970941056
7026787648.68266,39386119.20085364,2635119.2748745233,505750003.816474,10645288.025126781
7026787186.800075,39327684.60182879,2631209.7215215014,505811603.58956224,10646494.287001876
7026786725.602784,39269336.69835149,2627305.968513779,505873111.9711139,10647698.759225473
7026786265.089772,39211075.36179738,2623408.0072457744,505934529.09672064,10648901.444452759
7026785805.260023,39152900.46373293,2619515.8291246733,505995855.10177284,10650102.345334982
7026785346.112523,39094811.87591517,2615629.42557041,506057090.12146,10651301.464519458
7026784887.64626,39036809.47029138,2611748.7880156497,506118234.2907711,10652498.804649571
7026784429.860224,38978893.11899884,2607873.907905766,506179287.74449486,10653694.368364789
7026783972.753404,38921062.69436451,2604004.776698826,506240250.6172199,10654888.158300659
7026783516.324793,38863318.06890479,2600141.3858655696,506301123.0433354,10656080.177088821
7026783060.573385,38805659.115325205,2596283.7268893914,506361905.1570308,10657270.427357009
7026782605.498176,38748085.70652015,2592431.7912663203,506422597.09229684,10658458.911729058
7026782151.098161,38690597.71557257,2588585.570505003,506483198.9829252,10659645.632824915
7026781697.372338,38633195.01575375,2584745.056126684,506543710.9625091,10660830.593260631
7026781244.319708,38575877.48052297,2580910.239665187,506604133.1644437,10662013.795648385
7026780791.939271,38518644.98352724,2577081.112666896,506664465.7219261,10663195.242596474
7026780340.230031,38461497.398601055,2573257.666690738,506724708.76795584,10664374.936709328
7026779889.190991,38404434.599766076,2569439.893308162,506784862.43533516,10665552.880587513
7026779438.821157,38347456.461230874,2565627.784103124,506844926.8566692,10666729.076827735
7026778989.119536,38290562.85739065,2561821.330672064,506904902.1643664,10667903.52802285
7026778540.085136,38233753.66282695,2558020.524623891,506964788.49063885,10669076.236761866
7026778091.716969,38177028.7523074,2554225.3575799633,507024585.9675023,10670247.20562995
7026777644.014044,38120388.000785425,2550435.82117407,507084294.7267768,10671416.437208433
7026777196.975374,38063831.28339998,2546651.9070524117,507143914.9000867,10672583.934074815
7026776750.599976,38007358.475475244,2542873.6068735844,507203446.6188612,10673749.698802775
7026776304.886863,37950969.45252039,2539100.9123085584,507262890.0143344,10674913.73396217
7026775859.835053,37894664.090229295,2535333.8150406615,507322245.2175457,10676076.04211905
7026775415.443566,37838442.26448024,2531572.306765561,507381512.35934013,10677236.625835652
7026774971.711422,37782303.85133567,2527816.379191244,507440691.57036865,10678395.487670414
7026774528.637642,37726248.72704189,2524066.0240380005,507499782.9810883,10679552.630177978
7026774086.22125,37670276.76802884,2520321.233038404,507558786.72176254,10680708.055909198
7026773644.461268,37614387.85090977,2516581.997937294,507617702.9224616,10681861.767411139
7026773203.356726,37558581.85248099,2512848.3104917584,507676531.7130628,10683013.767227089
7026772762.906649,37502858.649721615,2509120.162471113,507735273.2232507,10684164.057896564
7026772323.110065,37447218.119793266,2505397.5456568855,507793927.58251745,10685312.641955312
7026771883.966007,37391660.14003981,2501680.4518427975,507852494.9201631,10686459.52193532
7026771445.473506,37336184.58798709,2497968.872834745,507910975.3652959,10687604.700364813
7026771007.631595,37280791.34134266,2494262.800450781,507969369.0468325,10688748.179768272
7026770570.439307,37225480.277995504,2490562.2265210976,508027676.0934983,10689889.962666428
7026770133.89568,37170251.27601579,2486867.142888008,508085896.63382775,10691030.051576274
7026769697.999752,37115104.21365456,2483177.5414059283,508144030.7961646,10692168.449011067
7026769262.750561,37060038.96934352,2479493.4139413596,508202078.70866203,10693305.157480339
7026768828.147147,37005055.4216947,2475814.75237287,508260040.4992833,10694440.179489894
7026768394.188553,36950153.449500255,2472141.548591078,508317916.2958018,10695573.517541822
7026767960.873821,36895332.93173215,2468473.7944986313,508375706.2258012,10696705.1741345
7026767528.201997,36840593.74754192,2464811.4820101927,508433410.41667604,10697835.151762597
7026767096.172126,36785935.77626039,2461154.60305242,508491028.99563175,10698963.452917082
7026766664.783256,36731358.897397414,2457503.149563949,508548562.089685,10700090.080085227
7026766234.034435,36676862.99064162,2453857.1134953755,508606009.8256642,10701215.035750616
7026765803.924715,36622447.935860105,2450216.4868092374,508663372.33020943,10702338.322393147
7026765374.453147,36568113.613098234,2446581.261479998,508720649.7297729,10703459.942489037
7026764945.618784,36513859.902579315,2442951.429494027,508777842.15061927,10704579.898510832
7026764517.42068,36459686.68470438,2439326.9828495835,508834949.7188258,10705698.192927409
7026764089.857892,36405593.84005188,2435707.9135567984,508891972.5602828,10706814.828203982
7026763662.929477,36351581.24937747,2432094.213637656,508948910.80069375,10707929.806802107
7026763236.634493,36297648.79361368,2428485.8751259777,509005764.56557554,10709043.131179688
7026762810.972001,36243796.353869736,2424882.890067403,509062533.98025894,10710154.803790983
7026762385.941062,36190023.81143123,2421285.250519374,509119219.1698888,10711264.827086607
7026761961.540739,36136331.04775989,2417692.948551115,509175820.25942427,10712373.203513542
7026761537.770097,36082717.9444933,2414105.976243618,509232337.37363905,10713479.935515137
7026761114.628201,36029184.38344467,2410524.325689623,509288770.6371218,10714585.025531119
7026760692.114118,35975730.24660253,2406947.9889936023,509345120.1742763,10715688.47599759
7026760270.226916,35922355.41613052,2403376.958271742,509401386.1093217,10716790.289347043
7026759848.965667,35869059.774367094,2399811.2256519236,509457568.56629306,10717890.468008362
7026759428.32944,35815843.203825265,2396250.78327371,509513667.66904116,10718989.014406823
7026759008.317309,35762705.58719237,2392695.6232883246,509569683.5412332,10720085.930964107
7026758588.928348,35709646.80732979,2389145.737858636,509625616.3063528,10721181.220098302
7026758170.161631,35656666.74727268,2385601.11915914,509681466.0877004,10722274.884223908
7026757752.016235,35603765.290229745,2382061.759375943,509737233.00839365,10723366.925751844
7026757334.4912405,35550942.31958297,2378527.650706744,509792917.1913673,10724457.347089449
7026756917.585725,35498197.71888734,2374998.7853608173,509848518.75937396,10725546.150640493
7026756501.298769,35445531.37187061,2371475.155558997,509904037.8349839,10726633.338805178
7026756085.629456,35392943.16243304,2367956.753533657,509959474.54058564,10727718.913980147
7026755670.576867,35340432.97464716,2364443.571528697,510014828.99838614,10728802.878558485
7026755256.14009,35288000.69275744,2360935.601799523,510070101.330411,10729885.23492973
7026754842.31821,35235646.201180145,2357432.836613031,510125291.65850484,10730965.985479869
7026754429.110314,35183369.38450299,2353935.2682475913,510180400.10433143,10732045.132591356
7026754016.515492,35131170.12748494,2350442.8889930286,510235426.7893741,10733122.678643106
7026753604.532835,35079048.315055914,2346955.6911506075,510290371.8349359,10734198.626010504
7026753193.161433,35027003.83231657,2343473.667033015,510345235.36213994,10735272.977065412
7026752782.40038,34975036.564538024,2339996.8089643423,510400017.4919296,10736345.734176176
7026752372.24877,34923146.39716161,2336525.10928007,510454718.3450688,10737416.899707623
7026751962.705699,34871333.21579863,2333058.5603270484,510509338.04214245,10738486.476021076
7026751553.770264,34819596.90623009,2329597.154463484,510563876.70355636,10739554.46547435
7026751145.441563,34767937.35440646,2326140.88405892,510618334.44953775,10740620.870421767
7026750737.718697,34716354.44644741,2322689.7414942207,510672711.4001356,10741685.693214152
7026750330.600765,34664848.06864157,2319243.719161554,510727007.67522055,10742748.936198846
7026749924.086872,34613418.10744629,2315802.8094643746,510781223.3944856,10743810.601719702
7026749518.17612,34562064.44948735,2312367.004817409,510835358.67744607,10744870.6921171
7026749112.867615,34510786.98155875,2308936.2976466366,510889413.64344,10745929.209727949
7026748708.160462,34459585.59062244,2305510.680389274,510943388.4116284,10746986.156885685
7026748304.053771,34408460.163808085,2302090.1454937574,510997283.1009954,10748041.535920287
7026747900.546649,34357410.58841281,2298674.6854197285,511051097.8303487,10749095.349158276
7026747497.638207,34306436.75190093,2295264.2926380145,511104832.7183196,10750147.59892272
7026747095.327558,34255538.54190375,2291858.959630614,511158487.88336354,10751198.287533242
7026746693.613812,34204715.84621926,2288458.6788906795,511212063.44376016,10752247.417306023
7026746292.496087,34153968.55281193,2285063.4429225,511265559.5176136,10753294.990553806
7026745891.973496,34103296.54981246,2281673.2442414863,511318976.2228528,10754341.009585906
7026745492.045157,34052699.725517504,2278288.075374153,511372313.6772318,10755385.47670821
7026745092.710189,34002177.96838945,2274907.928858103,511425571.9983297,10756428.394223182
7026744693.96771,33951731.16705617,2271532.7972420114,511478751.30355144,10757469.764429873
7026744295.816841,33901359.210310765,2268162.673085606,511531851.7101276,10758509.589623922
7026743898.256705,33851061.98711133,2264797.5489596557,511584873.3351149,10759547.872097565
7026743501.286427,33800839.386580706,2261437.41744595,511637816.2953964,10760584.61413963
7026743104.9051285,33750691.29800624,2258082.2711372855,511690680.70768166,10761619.818035556
7026742709.1119375,33700617.610839516,2254732.102637447,511743466.6885072,10762653.486067388
7026742313.905981,33650618.21469615,2251386.9045611937,511796174.3542366,10763685.620513786
7026741919.286388,33600692.99935552,2248046.669534241,511848803.8210608,10764716.223650029
7026741525.252289,33550841.854760535,2244711.3901932454,511901355.20499825,10765745.297748022
7026741131.802814,33501064.67101739,2241381.0591857885,511953828.6218955,10766772.845076296
7026740738.937096,33451361.338395312,2238055.669170359,512006224.187427,10767798.86790002
7026740346.654269,33401731.747326337,2234735.2128163385,512058542.0170957,10768823.368480999
7026739954.953468,33352175.788405053,2231419.682803984,512110782.2262332,10769846.349077687
7026739563.833831,33302693.35238837,2228109.0718244123,512162944.9299999,10770867.811945181
7026739173.294493,33253284.330195274,2224803.372579585,512215030.24338543,10771887.759335238
7026738783.334595,33203948.612906583,2221502.5777822896,512267038.2812088,10772906.19349627
7026738393.953276,33154686.09176472,2218206.6801561266,512318969.15811867,10773923.116673356
7026738005.149678,33105496.65817345,2214915.672435491,512370822.9885935,10774938.531108242
7026737616.922944,33056380.203697667,2211629.547365558,512422599.8869421,10775952.43903935
7026737229.272218,33007336.620063137,2208348.2977022654,512474299.96730345,10776964.84270178
7026736842.196645,32958365.79915627,2205071.9162122994,512525923.3436474,10777975.744327314
7026736455.695372,32909467.633023873,2201800.3956730776,512577470.1297747,10778985.146144427
7026736069.767547,32860642.013872914,2198533.7288727327,512628940.4393171,10779993.050378287
7026735684.412318,32811888.834070288,2195271.9086100976,512680334.3857379,10780999.459250757
7026735299.628838,32763207.98614258,2192014.927694689,512731652.082332,10782004.374980407
7026734915.416256,32714599.36277582,2188762.7789466917,512782893.6422262,10783007.799782513
7026734531.773726,32666062.85681526,2185515.4551969427,512834059.1783796,10784009.735869067
7026734148.700403,32617598.361265127,2182272.9492869154,512885148.8035835,10785010.185448777
7026733766.195441,32569205.769288387,2179035.2540687034,512936162.630462,10786009.150727076
7026733384.2579975,32520884.97420652,2175802.3624050054,512987100.77147204,10787006.633906124
7026733002.88723,32472635.869499266,2172574.2671691095,513037963.3389037,10788002.637184814
7026732622.082298,32424458.348804414,2169350.961244877,513088750.44488066,10788997.162758773
7026732241.842362,32376352.30591755,2166132.437526727,513139462.20136,10789990.212820379
7026731862.166584,32328317.63479183,2162918.6889196206,513190098.7201327,10790981.78955875
7026731483.054126,32280354.229537737,2159709.7083390453,513240660.11282414,10791971.895159757
7026731104.504152,32232461.984422866,2156505.4887109995,513291146.49089384,10792960.53180603
7026730726.515829,32184640.793871675,2153306.0229719765,513341557.9656361,10793947.701676961
7026730349.088323,32136890.552465256,2150111.30406895,513391894.6481799,10794933.406948708
7026729972.220801,32089211.154941104,2146921.324959357,513442156.6494896,10795917.649794199
7026729595.912434,32041602.496192887,2143736.078611083,513492344.08036476,10796900.432383139
7026729220.16239,31994064.47127021,2140555.558002447,513542457.0514407,10797881.756882014
7026728844.969842,31946596.975378387,2137379.7561221854,513592495.67318845,10798861.625454098
7026728470.333962,31899199.90387821,2134208.6659694375,513642460.0559152,10799840.040259453
7026728096.253926,31851873.15228571,2131042.280553728,513692350.30976444,10800817.003454935
7026727722.728908,31804616.616271943,2127880.5928949537,513742166.54471636,10801792.517194202
7026727349.758083,31757430.191662744,2124723.596023367,513791908.8705879,10802766.583627718
7026726977.3406315,31710313.774438508,2121571.2829795606,513841577.39703304,10803739.204902753
7026726605.475731,31663267.260733955,2118423.6468144534,513891172.2335431,10804710.383163394
7026726234.162561,31616290.546837904,2115280.680589273,513940693.489447,10805680.120550547
7026725863.400304,31569383.529193044,2112142.3773755427,513990141.2739115,10806648.41920194
7026725493.188142,31522546.1043957,2109008.7302550636,514039515.6959412,10807615.28125213
7026725123.525259,31475778.16919561,2105879.732319902,514088816.86437917,10808580.708832508
7026724754.41084,31429079.62049571,2102755.376672373,514138044.8879069,10809544.704071302
7026724385.844071,31382450.35535188,2099635.6564250253,514187199.8750447,10810507.269093582
7026724017.824141,31335890.270972736,2096520.5647006256,514236281.9341518,10811468.406021267
7026723650.350236,31289399.264719397,2093410.0946321439,514285291.17342675,10812428.116973126
7026723283.421547,31242977.234105263,2090304.2393627388,514334227.70090747,10813386.404064786
7026722917.037265,31196624.076795783,2087202.9920457415,514383091.62447166,10814343.269408733
7026722551.196583,31150339.690608237,2084106.3458446416,514431883.05183697,10815298.71511432
7026722185.898693,31104123.973511502,2081014.2939330707,514480602.0905613,10816252.743287772
7026721821.142791,31057976.823625837,2077926.8294947892,514529248.8480427,10817205.356032187
7026721456.928072,31011898.139222644,2074843.9457236698,514577823.4315203,10818156.555447545
7026721093.253734,30965887.818724263,2071765.635823683,514626325.94807374,10819106.343630707
7026720730.118974,30919945.760703735,2068691.8930088824,514674756.50462407,10820054.722675426
7026720367.522992,30874071.863884576,2065622.710503389,514723115.20793355,10821001.694672348
7026720005.464989,30828266.027140565,2062558.0815413767,514771402.1646061,10821947.261709016
7026719643.944166,30782528.149495512,2059497.9993670578,514819617.48108745,10822891.425869878
7026719282.959726,30736858.130123038,2056442.4572346674,514867761.26366544,10823834.189236287
7026718922.510874,30691255.868346356,2053391.448408449,514915833.6184702,10824775.55388651
7026718562.596814,30645721.263638046,2050344.9661626394,514963834.65147436,10825715.52189573
7026718203.216754,30600254.21561983,2047303.003781454,515011764.4684934,10826654.095336052
7026717844.369901,30554854.624062356,2044265.5545590718,515059623.1751858,10827591.276276503
7026717486.055464,30509522.388884977,2041232.6117996208,515107410.87705326,10828527.066783044
7026717128.272653,30464257.410155527,2038204.1688171634,515155127.6794409,10829461.468918573
7026716771.0206785,30419059.588090107,2035180.2189356813,515202773.68753767,10830394.484742923
7026716414.298754,30373928.823052853,2032160.7554890611,515250349.0063763,10831326.11631287
7026716058.106092,30328865.01555573,2029145.7718210793,515297853.7408339,10832256.365682144
7026715702.441909,30283868.0662583,2026135.2612853877,515345287.9956317,10833185.234901423
7026715347.305418,30238937.87596752,2023129.217245499,515392651.8753358,10834112.726018343
7026714992.695838,30194074.345637508,2020127.6330747718,515439945.4843571,10835038.841077507
7026714638.612387,30149277.376369324,2017130.5021563969,515487168.9269516,10835963.582120478
7026714285.054284,30104546.869410764,2014137.817883381,515534322.3072205,10836886.951185796
7026713932.02075,30059882.726156134,2011149.5736585336,515581405.7291107,10837808.950308973
7026713579.511006,30015284.848146036,2008165.762894452,515628419.29641485,10838729.5815225
7026713227.524276,29970753.137067147,2005186.3790135072,515675363.1127716,10839648.846855856
7026712876.059783,29926287.494752005,2002211.4154478281,515722237.28166574,10840566.748335507
7026712525.116753,29881887.823178794,1999240.8656392887,515769041.9064287,10841483.287984911
7026712174.69441,29837554.024471126,1996274.723039492,515815777.0902385,10842398.46782453
7026711824.791985,29793286.00089783,1993312.9811097574,515862442.9361201,10843312.28987182
7026711475.408704,29749083.65487272,1990355.6333211046,515909039.5469456,10844224.75614125
7026711126.5437975,29704946.8889544,1987402.67315424,515955567.02543443,10845135.868644295
7026710778.196496,29660875.605846044,1984454.0940995426,516002025.4741538,10846045.629389452
7026710430.366032,29616869.708395172,1981509.889657049,516048414.99551857,10846954.040382234
7026710083.051638,29572929.099593446,1978570.0533364392,516094735.69179165,10847861.10362518
7026709736.252548,29529053.68257645,1975634.5786570224,516140987.66508436,10848766.821117857
7026709389.967999,29485243.360623486,1972703.4591477234,516187171.01735646,10849671.194856867
7026709044.1972275,29441498.037157346,1969776.688347067,516233285.85041636,10850574.226835847
7026708698.939469,29397817.61574411,1966854.2598031648,516279332.26592153,10851475.919045478
7026708354.193965,29354202.00009293,1963936.1670737003,516325310.3653786,10852376.273473488
7026708009.959953,29310651.094055824,1961022.4037259156,516371220.2501436,10853275.292104656
7026707666.236676,29267164.801627446,1958112.963336596,516417062.0214221,10854172.976920815
7026707323.0233755,29223743.026944898,1955207.839492057,516462835.7802696,10855069.329900859
7026706980.319295,29180385.6742875,1952307.0257881293,516508541.6275917,10855964.353020744
7026706638.123678,29137092.648076594,1949410.5158301452,516554179.6641443,10856858.048253497
7026706296.435772,29093863.852875315,1946518.303232924,516599749.9905336,10857750.417569214
7026705955.254822,29050699.193388395,1943630.381620759,516645252.70721686,10858641.462935075
7026705614.580076,29007598.574461956,1940746.744627402,516690687.9145021,10859531.186315333
7026705274.410784,28964561.901083283,1937867.3858960501,516736055.7125485,10860419.589671334
7026704934.746195,28921589.078380637,1934992.2990793318,516781356.2013667,10861306.67496151
7026704595.58556,28878680.01162302,1932121.4778392925,516826589.4808191,10862192.444141386
7026704256.928132,28835834.606219992,1929254.915847381,516871755.6506197,10863076.89916359
7026703918.773165,28793052.76772144,1926392.6067844355,516916854.8103346,10863960.041977853
7026703581.119911,28750334.40181739,1923534.5443406687,516961887.0593824,10864841.874531006
7026703243.9676285,28707679.41433778,1920680.7222156557,517006852.4970339,10865722.398767002
7026702907.315573,28665087.71125227,1917831.1341183186,517051751.2224128,10866601.616626903
7026702571.163001,28622559.19867002,1914985.773766913,517096583.3344958,10867479.530048894
7026702235.509173,28580093.782839492,1912144.6348890145,517141348.9321125,10868356.140968282
7026701900.35335,28537691.37014824,1909307.7112215047,517186048.11394614,10869231.451317504
7026701565.69479,28495351.86712271,1906474.9965105576,517230680.9785334,10870105.463026132
7026701231.532758,28453075.180428017,1903646.484511625,517275247.6242648,10870978.178020872
7026700897.866515,28410861.216867764,1900822.1689894237,517319748.1493849,10871849.598225575
7026700564.695328,28368709.88338381,1898002.0437179212,517364182.6519925,10872719.725561233
7026700232.01846,28326621.08705609,1895186.1024803224,517408551.23004085,10873588.561945992
7026699899.835179,28284594.735102385,1892374.3390690552,517452853.98133785,10874456.10929515
7026699568.1447525,28242630.734878145,1889566.7472857577,517497091.0035463,10875322.369521165
7026699236.946448,28200728.99387626,1886763.3209412638,517541262.3941841,10876187.344533656
7026698906.239537,28158889.41972687,1883964.05385559,517585368.2506246,10877051.03623941
